"","lemma","tag","Total"
"17669","lemma=πίνω"," postag=v3saia---",5
"17670","lemma=πίνω"," postag=v3saoa---",2
"17671","lemma=πίνω"," postag=v3sasa---",3
"17672","lemma=πίνω"," postag=v3sfim---",1
"17673","lemma=πίνω"," postag=v3siia---",9
"17674","lemma=πίνω"," postag=v3siie---",2
"17675","lemma=πίνω"," postag=v3spie---",1
"17676","lemma=πίνω"," postag=v3spoa---",1
"17677","lemma=πίνω"," postag=v3spsa---",1
"17678","lemma=πίνω"," postag=v3sria---",2
"17679","lemma=ποδουχέω"," postag=v3siia---",1
"17680","lemma=ποδηγέω"," postag=v-pappmn-",1
"17681","lemma=ποθέω"," postag=v--ana---",2
"17682","lemma=ποθέω"," postag=v--pna---",3
"17683","lemma=ποθέω"," postag=v-dppamn-",1
"17684","lemma=ποθέω"," postag=v-pppafn-",1
"17685","lemma=ποθέω"," postag=v-pppamn-",5
"17686","lemma=ποθέω"," postag=v-sppafa-",1
"17687","lemma=ποθέω"," postag=v-sppafn-",4
"17688","lemma=ποθέω"," postag=v-sppama-",1
"17689","lemma=ποθέω"," postag=v-sppamn-",4
"17690","lemma=ποθέω"," postag=v-sppana-",1
"17691","lemma=ποθέω"," postag=v-sppefd-",1
"17692","lemma=ποθέω"," postag=v1ppia---",1
"17693","lemma=ποθέω"," postag=v1ppie---",1
"17694","lemma=ποθέω"," postag=v1spia---",4
"17695","lemma=ποθέω"," postag=v2siia---",1
"17696","lemma=ποθέω"," postag=v2spia---",1
"17697","lemma=ποθέω"," postag=v3paia---",1
"17698","lemma=ποθέω"," postag=v3piia---",6
"17699","lemma=ποθέω"," postag=v3siia---",2
"17700","lemma=ποθέω"," postag=v3spia---",3
"17701","lemma=ποτάομαι"," postag=v-pppemd-",1
"17702","lemma=ποτάομαι"," postag=v3piie---",1
"17703","lemma=ποτάομαι"," postag=v3ppie---",2
"17704","lemma=ποτάομαι"," postag=v3prie---",1
"17705","lemma=ποτάομαι"," postag=v3siie---",1
"17706","lemma=ποτάομαι"," postag=v3slie---",1
"17707","lemma=ποτάομαι"," postag=v3spie---",3
"17708","lemma=ποτάομαι"," postag=v3spm----",1
"17709","lemma=ποτάομαι"," postag=v3srie---",3
"17710","lemma=ποτιπτύσσω"," postag=v1ppoe---",1
"17711","lemma=ποτιπτύσσω"," postag=v1sasm---",1
"17712","lemma=ποτιπτύσσω"," postag=v1sfim---",2
"17713","lemma=ποτιπτύσσω"," postag=v3saim---",1
"17714","lemma=ποτιπτύσσω"," postag=v3sfim---",1
"17715","lemma=ποτιπτύσσω"," postag=v3spie---",2
"17716","lemma=ποτινίσσομαι"," postag=v-pppema-",1
"17717","lemma=ποτινίσσομαι"," postag=v3sfim---",1
"17718","lemma=πολίζω"," postag=v1paia---",1
"17719","lemma=πολίζω"," postag=v3slie---",1
"17720","lemma=πολλαπλασιάζω"," postag=v-sappfg-",1
"17721","lemma=πολεύω"," postag=v--pna---",1
"17722","lemma=πολεύω"," postag=v-sppamn-",1
"17723","lemma=πολεμίζω"," postag=v--fna---",1
"17724","lemma=πολεμίζω"," postag=v--pna---",36
"17725","lemma=πολεμίζω"," postag=v-sfpamn-",3
"17726","lemma=πολεμίζω"," postag=v-sppamn-",2
"17727","lemma=πολεμίζω"," postag=v1pfia---",2
"17728","lemma=πολεμίζω"," postag=v1piia---",3
"17729","lemma=πολεμίζω"," postag=v1sasa---",1
"17730","lemma=πολεμίζω"," postag=v1siia---",1
"17731","lemma=πολεμίζω"," postag=v1spia---",1
"17732","lemma=πολεμίζω"," postag=v2ppma---",1
"17733","lemma=πολεμίζω"," postag=v3paia---",1
"17734","lemma=πολεμίζω"," postag=v3piia---",1
"17735","lemma=πολεμίζω"," postag=v3siia---",2
"17736","lemma=πολεμίζω"," postag=v3spia---",2
"17737","lemma=πολεμίζω"," postag=v3spoa---",2
"17738","lemma=πολεμίζω"," postag=v3spsa---",1
"17739","lemma=πολεμαρχέω"," postag=v-sapamg-",1
"17740","lemma=πολεμησείω"," postag=v-pppama-",1
"17741","lemma=πολεμέω"," postag=v--ana---",2
"17742","lemma=πολεμέω"," postag=v--fna---",3
"17743","lemma=πολεμέω"," postag=v--pna---",30
"17744","lemma=πολεμέω"," postag=v-papamn-",1
"17745","lemma=πολεμέω"," postag=v-papann-",1
"17746","lemma=πολεμέω"," postag=v-pfpama-",1
"17747","lemma=πολεμέω"," postag=v-pfpamn-",2
"17748","lemma=πολεμέω"," postag=v-pppama-",1
"17749","lemma=πολεμέω"," postag=v-pppamd-",1
"17750","lemma=πολεμέω"," postag=v-pppamg-",1
"17751","lemma=πολεμέω"," postag=v-pppamn-",3
"17752","lemma=πολεμέω"," postag=v-pppemd-",1
"17753","lemma=πολεμέω"," postag=v-prpamd-",1
"17754","lemma=πολεμέω"," postag=v-prpamn-",1
"17755","lemma=πολεμέω"," postag=v-sapamg-",1
"17756","lemma=πολεμέω"," postag=v-sappmn-",1
"17757","lemma=πολεμέω"," postag=v-sppama-",1
"17758","lemma=πολεμέω"," postag=v-sppamn-",4
"17759","lemma=πολεμέω"," postag=v1pfia---",1
"17760","lemma=πολεμέω"," postag=v2paia---",1
"17761","lemma=πολεμέω"," postag=v3paia---",7
"17762","lemma=πολεμέω"," postag=v3paoa---",1
"17763","lemma=πολεμέω"," postag=v3pfim---",1
"17764","lemma=πολεμέω"," postag=v3piia---",6
"17765","lemma=πολεμέω"," postag=v3ppia---",2
"17766","lemma=πολεμέω"," postag=v3ppie---",1
"17767","lemma=πολεμέω"," postag=v3ppsa---",1
"17768","lemma=πολεμέω"," postag=v3saia---",2
"17769","lemma=πολεμέω"," postag=v3sfia---",1
"17770","lemma=πολεμέω"," postag=v3siia---",3
"17771","lemma=πολεμόω"," postag=v-pppama-",1
"17772","lemma=πολεμόω"," postag=v-pppamd-",1
"17773","lemma=πολεμόω"," postag=v-pppamn-",1
"17774","lemma=πολεμόω"," postag=v3piia---",5
"17775","lemma=πολεμόω"," postag=v3saip---",1
"17776","lemma=πολεμόω"," postag=v3slie---",1
"17777","lemma=πολεμόω"," postag=v3spie---",1
"17778","lemma=πολυπραγμονέω"," postag=v--ana---",1
"17779","lemma=πολυπραγμονέω"," postag=v--pna---",3
"17780","lemma=πολυωρέω"," postag=v-pappmn-",1
"17781","lemma=πολυστομέω"," postag=v--pna---",1
"17782","lemma=πολιορκέω"," postag=v--pna---",17
"17783","lemma=πολιορκέω"," postag=v--pne---",4
"17784","lemma=πολιορκέω"," postag=v-papama-",1
"17785","lemma=πολιορκέω"," postag=v-pppama-",6
"17786","lemma=πολιορκέω"," postag=v-pppamd-",1
"17787","lemma=πολιορκέω"," postag=v-pppamn-",2
"17788","lemma=πολιορκέω"," postag=v-pppefa-",1
"17789","lemma=πολιορκέω"," postag=v-pppefg-",1
"17790","lemma=πολιορκέω"," postag=v-pppema-",5
"17791","lemma=πολιορκέω"," postag=v-pppemd-",5
"17792","lemma=πολιορκέω"," postag=v-pppemg-",3
"17793","lemma=πολιορκέω"," postag=v-pppemn-",5
"17794","lemma=πολιορκέω"," postag=v-sappma-",1
"17795","lemma=πολιορκέω"," postag=v-sppamn-",1
"17796","lemma=πολιορκέω"," postag=v-sppefg-",1
"17797","lemma=πολιορκέω"," postag=v-sppema-",1
"17798","lemma=πολιορκέω"," postag=v-sppemd-",2
"17799","lemma=πολιορκέω"," postag=v-sppemg-",1
"17800","lemma=πολιορκέω"," postag=v3paia---",1
"17801","lemma=πολιορκέω"," postag=v3piia---",16
"17802","lemma=πολιορκέω"," postag=v3piie---",1
"17803","lemma=πολιορκέω"," postag=v3ppie---",1
"17804","lemma=πολιορκέω"," postag=v3saia---",1
"17805","lemma=πολιορκέω"," postag=v3siia---",9
"17806","lemma=πολιορκέω"," postag=v3siie---",2
"17807","lemma=πολιορκέω"," postag=v3spsa---",1
"17808","lemma=πολιτογραφέω"," postag=v-prpemg-",1
"17809","lemma=πολιτογραφέω"," postag=v-sapamg-",1
"17810","lemma=πολιτογραφέω"," postag=v3saia---",1
"17811","lemma=πολιτεύω"," postag=v-papmma-",1
"17812","lemma=πολιτεύω"," postag=v-pappma-",1
"17813","lemma=πολιτεύω"," postag=v-pppemg-",1
"17814","lemma=πολιτεύω"," postag=v-pppemn-",2
"17815","lemma=πολιτεύω"," postag=v3pfia---",1
"17816","lemma=πολιτεύω"," postag=v3saip---",1
"17817","lemma=πολιαίνομαι"," postag=v-sppefg-",1
"17818","lemma=πολέω"," postag=v--pna---",1
"17819","lemma=πολέω"," postag=v3spia---",1
"17820","lemma=πορίζω"," postag=v--pna---",1
"17821","lemma=πορίζω"," postag=v-papamd-",2
"17822","lemma=πορίζω"," postag=v-pppamd-",1
"17823","lemma=πορίζω"," postag=v-pppemn-",1
"17824","lemma=πορίζω"," postag=v-sappng-",1
"17825","lemma=πορίζω"," postag=v1pasm---",1
"17826","lemma=πορίζω"," postag=v3piie---",1
"17827","lemma=πορίζω"," postag=v3saia---",1
"17828","lemma=πορθμεύω"," postag=v2sama---",2
"17829","lemma=πορθέω"," postag=v--fna---",1
"17830","lemma=πορθέω"," postag=v--pna---",7
"17831","lemma=πορθέω"," postag=v--rne---",1
"17832","lemma=πορθέω"," postag=v-pppemg-",1
"17833","lemma=πορθέω"," postag=v-sapamn-",1
"17834","lemma=πορθέω"," postag=v-sfpamn-",1
"17835","lemma=πορθέω"," postag=v-sppamn-",2
"17836","lemma=πορθέω"," postag=v-sppefa-",2
"17837","lemma=πορθέω"," postag=v-srpamg-",1
"17838","lemma=πορθέω"," postag=v-srpamn-",1
"17839","lemma=πορθέω"," postag=v1ppie---",2
"17840","lemma=πορθέω"," postag=v3paia---",1
"17841","lemma=πορθέω"," postag=v3piia---",4
"17842","lemma=πορθέω"," postag=v3saia---",2
"17843","lemma=πορθέω"," postag=v3siia---",3
"17844","lemma=πορθέω"," postag=v3siie---",1
"17845","lemma=πορθέω"," postag=v3spia---",1
"17846","lemma=πορθέω"," postag=v3srie---",1
"17847","lemma=πορπάω"," postag=v2sama---",1
"17848","lemma=πορεύω"," postag=v--anp---",1
"17849","lemma=πορεύω"," postag=v--pne---",5
"17850","lemma=πορεύω"," postag=v-pppema-",1
"17851","lemma=πορεύω"," postag=v-pppemd-",1
"17852","lemma=πορεύω"," postag=v-pppemn-",3
"17853","lemma=πορεύω"," postag=v-pppenn-",1
"17854","lemma=πορεύω"," postag=v-sapamg-",1
"17855","lemma=πορεύω"," postag=v-sappmn-",4
"17856","lemma=πορεύω"," postag=v-sppefn-",1
"17857","lemma=πορεύω"," postag=v-sppema-",1
"17858","lemma=πορεύω"," postag=v-sppemd-",1
"17859","lemma=πορεύω"," postag=v-sppemn-",4
"17860","lemma=πορεύω"," postag=v-sppend-",1
"17861","lemma=πορεύω"," postag=v1sfim---",2
"17862","lemma=πορεύω"," postag=v1spie---",2
"17863","lemma=πορεύω"," postag=v2spme---",1
"17864","lemma=πορεύω"," postag=v3paip---",2
"17865","lemma=πορεύω"," postag=v3pasp---",1
"17866","lemma=πορεύω"," postag=v3piie---",1
"17867","lemma=πορεύω"," postag=v3ppie---",1
"17868","lemma=πορεύω"," postag=v3sfim---",1
"17869","lemma=πορεύω"," postag=v3siia---",1
"17870","lemma=πορεύω"," postag=v3siie---",2
"17871","lemma=πορεύω"," postag=v3spie---",5
"17872","lemma=πορεύω"," postag=v3spme---",1
"17873","lemma=πορεύω"," postag=v3srie---",1
"17874","lemma=πορφύρω"," postag=v3siia---",4
"17875","lemma=πορφύρω"," postag=v3spsa---",1
"17876","lemma=πορνεύω"," postag=v-sppefn-",2
"17877","lemma=πορνεύω"," postag=v3ppie---",1
"17878","lemma=πορσύνω"," postag=v-sapamn-",1
"17879","lemma=πορσύνω"," postag=v-sfpafn-",1
"17880","lemma=πορσύνω"," postag=v-sfpamn-",1
"17881","lemma=πορσύνω"," postag=v-sppamn-",2
"17882","lemma=πορσύνω"," postag=v1sfia---",1
"17883","lemma=πορσύνω"," postag=v3piie---",1
"17884","lemma=πορσύνω"," postag=v3ppia---",1
"17885","lemma=πορσύνω"," postag=v3saia---",1
"17886","lemma=πορσύνω"," postag=v3saip---",1
"17887","lemma=πορσύνω"," postag=v3siia---",2
"17888","lemma=πορσύνω"," postag=v3spie---",1
"17889","lemma=πομπεύω"," postag=v--pna---",1
"17890","lemma=πομπεύω"," postag=v-sppama-",1
"17891","lemma=πομπεύω"," postag=v-sppamn-",1
"17892","lemma=πομπεύω"," postag=v1siia---",1
"17893","lemma=πομπεύω"," postag=v1spia---",1
"17894","lemma=πομπεύω"," postag=v3piia---",1
"17895","lemma=ποντίζω"," postag=v-sappmn-",1
"17896","lemma=ποντίζω"," postag=v3saia---",1
"17897","lemma=ποντοπορεύω"," postag=v--pna---",1
"17898","lemma=ποντοπορεύω"," postag=v-sppamn-",2
"17899","lemma=ποντοπορέω"," postag=v-sppafg-",1
"17900","lemma=πονηρεύομαι"," postag=v3spie---",1
"17901","lemma=πονέομαι"," postag=v-prpenn-",1
"17902","lemma=πονέω"," postag=v--pna---",8
"17903","lemma=πονέω"," postag=v--pne---",4
"17904","lemma=πονέω"," postag=v--rna---",1
"17905","lemma=πονέω"," postag=v-papmmn-",2
"17906","lemma=πονέω"," postag=v-pppamg-",1
"17907","lemma=πονέω"," postag=v-pppamn-",2
"17908","lemma=πονέω"," postag=v-sapmmn-",3
"17909","lemma=πονέω"," postag=v-sppama-",2
"17910","lemma=πονέω"," postag=v-sppamn-",2
"17911","lemma=πονέω"," postag=v-sppema-",1
"17912","lemma=πονέω"," postag=v-sppemn-",1
"17913","lemma=πονέω"," postag=v-srpemn-",1
"17914","lemma=πονέω"," postag=v1pfim---",1
"17915","lemma=πονέω"," postag=v1ppse---",1
"17916","lemma=πονέω"," postag=v1sasm---",1
"17917","lemma=πονέω"," postag=v1spia---",1
"17918","lemma=πονέω"," postag=v2sfia---",1
"17919","lemma=πονέω"," postag=v2spma---",2
"17920","lemma=πονέω"," postag=v3piia---",1
"17921","lemma=πονέω"," postag=v3piie---",7
"17922","lemma=πονέω"," postag=v3saie---",1
"17923","lemma=πονέω"," postag=v3saoa---",1
"17924","lemma=πονέω"," postag=v3sfia---",1
"17925","lemma=πονέω"," postag=v3siia---",1
"17926","lemma=πονέω"," postag=v3siie---",6
"17927","lemma=πονέω"," postag=v3slie---",1
"17928","lemma=πονέω"," postag=v3spia---",3
"17929","lemma=πονέω"," postag=v3spoe---",1
"17930","lemma=ποιπνύω"," postag=v-papafn-",1
"17931","lemma=ποιπνύω"," postag=v-sapamd-",1
"17932","lemma=ποιπνύω"," postag=v-sppama-",2
"17933","lemma=ποιπνύω"," postag=v3piia---",3
"17934","lemma=ποιμαίνω"," postag=v-dppama-",1
"17935","lemma=ποιμαίνω"," postag=v-sppama-",1
"17936","lemma=ποιμαίνω"," postag=v-sppamn-",2
"17937","lemma=ποιμαίνω"," postag=v3piie---",1
"17938","lemma=ποιμαίνω"," postag=v3siia---",1
"17939","lemma=ποιμαίνω"," postag=v3srie---",1
"17940","lemma=ποιέω"," postag=v--ana---",26
"17941","lemma=ποιέω"," postag=v--anm---",30
"17942","lemma=ποιέω"," postag=v--fna---",13
"17943","lemma=ποιέω"," postag=v--fnm---",3
"17944","lemma=ποιέω"," postag=v--pna---",70
"17945","lemma=ποιέω"," postag=v--pne---",31
"17946","lemma=ποιέω"," postag=v--rna---",5
"17947","lemma=ποιέω"," postag=v--rne---",4
"17948","lemma=ποιέω"," postag=v--rnp---",1
"17949","lemma=ποιέω"," postag=v-papama-",3
"17950","lemma=ποιέω"," postag=v-papamd-",3
"17951","lemma=ποιέω"," postag=v-papamg-",1
"17952","lemma=ποιέω"," postag=v-papamn-",18
"17953","lemma=ποιέω"," postag=v-papmfa-",1
"17954","lemma=ποιέω"," postag=v-papmfn-",2
"17955","lemma=ποιέω"," postag=v-papmma-",1
"17956","lemma=ποιέω"," postag=v-papmmg-",2
"17957","lemma=ποιέω"," postag=v-papmmn-",29
"17958","lemma=ποιέω"," postag=v-pppafa-",1
"17959","lemma=ποιέω"," postag=v-pppafn-",1
"17960","lemma=ποιέω"," postag=v-pppama-",3
"17961","lemma=ποιέω"," postag=v-pppamd-",2
"17962","lemma=ποιέω"," postag=v-pppamg-",1
"17963","lemma=ποιέω"," postag=v-pppamn-",7
"17964","lemma=ποιέω"," postag=v-pppefn-",1
"17965","lemma=ποιέω"," postag=v-pppema-",1
"17966","lemma=ποιέω"," postag=v-pppemd-",4
"17967","lemma=ποιέω"," postag=v-pppemg-",1
"17968","lemma=ποιέω"," postag=v-pppemn-",16
"17969","lemma=ποιέω"," postag=v-pppena-",1
"17970","lemma=ποιέω"," postag=v-pppend-",2
"17971","lemma=ποιέω"," postag=v-pppenn-",1
"17972","lemma=ποιέω"," postag=v-prpamd-",1
"17973","lemma=ποιέω"," postag=v-prpamn-",1
"17974","lemma=ποιέω"," postag=v-prpefa-",1
"17975","lemma=ποιέω"," postag=v-prpema-",2
"17976","lemma=ποιέω"," postag=v-prpemg-",1
"17977","lemma=ποιέω"," postag=v-prpemn-",2
"17978","lemma=ποιέω"," postag=v-prpena-",2
"17979","lemma=ποιέω"," postag=v-sapafn-",2
"17980","lemma=ποιέω"," postag=v-sapama-",5
"17981","lemma=ποιέω"," postag=v-sapamg-",1
"17982","lemma=ποιέω"," postag=v-sapamn-",23
"17983","lemma=ποιέω"," postag=v-sapang-",1
"17984","lemma=ποιέω"," postag=v-sapmfn-",1
"17985","lemma=ποιέω"," postag=v-sapmmg-",1
"17986","lemma=ποιέω"," postag=v-sapmmn-",13
"17987","lemma=ποιέω"," postag=v-sappna-",2
"17988","lemma=ποιέω"," postag=v-spiamn-",2
"17989","lemma=ποιέω"," postag=v-sppafd-",1
"17990","lemma=ποιέω"," postag=v-sppafg-",1
"17991","lemma=ποιέω"," postag=v-sppama-",4
"17992","lemma=ποιέω"," postag=v-sppamg-",1
"17993","lemma=ποιέω"," postag=v-sppamn-",18
"17994","lemma=ποιέω"," postag=v-sppefg-",1
"17995","lemma=ποιέω"," postag=v-sppefn-",1
"17996","lemma=ποιέω"," postag=v-sppema-",1
"17997","lemma=ποιέω"," postag=v-sppemn-",13
"17998","lemma=ποιέω"," postag=v-sppena-",2
"17999","lemma=ποιέω"," postag=v-srpamd-",1
"18000","lemma=ποιέω"," postag=v-srpamg-",1
"18001","lemma=ποιέω"," postag=v-srpamn-",2
"18002","lemma=ποιέω"," postag=v-srpefa-",2
"18003","lemma=ποιέω"," postag=v-srpema-",1
"18004","lemma=ποιέω"," postag=v-srpemn-",1
"18005","lemma=ποιέω"," postag=v-srpend-",1
"18006","lemma=ποιέω"," postag=v-srpenn-",1
"18007","lemma=ποιέω"," postag=v1paim---",3
"18008","lemma=ποιέω"," postag=v1paoa---",1
"18009","lemma=ποιέω"," postag=v1pasa---",1
"18010","lemma=ποιέω"," postag=v1pasm---",2
"18011","lemma=ποιέω"," postag=v1pfia---",2
"18012","lemma=ποιέω"," postag=v1pfim---",1
"18013","lemma=ποιέω"," postag=v1ppie---",1
"18014","lemma=ποιέω"," postag=v1ppoa---",1
"18015","lemma=ποιέω"," postag=v1ppsa---",1
"18016","lemma=ποιέω"," postag=v1pria---",2
"18017","lemma=ποιέω"," postag=v1prie---",2
"18018","lemma=ποιέω"," postag=v1saia---",2
"18019","lemma=ποιέω"," postag=v1saim---",1
"18020","lemma=ποιέω"," postag=v1saoa---",1
"18021","lemma=ποιέω"," postag=v1saom---",1
"18022","lemma=ποιέω"," postag=v1sasa---",2
"18023","lemma=ποιέω"," postag=v1sasm---",1
"18024","lemma=ποιέω"," postag=v1sfia---",4
"18025","lemma=ποιέω"," postag=v1sfim---",5
"18026","lemma=ποιέω"," postag=v1siie---",3
"18027","lemma=ποιέω"," postag=v1spia---",3
"18028","lemma=ποιέω"," postag=v1spie---",2
"18029","lemma=ποιέω"," postag=v1spsa---",2
"18030","lemma=ποιέω"," postag=v1srie---",2
"18031","lemma=ποιέω"," postag=v2pfia---",3
"18032","lemma=ποιέω"," postag=v2pfim---",1
"18033","lemma=ποιέω"," postag=v2piie---",1
"18034","lemma=ποιέω"," postag=v2ppme---",1
"18035","lemma=ποιέω"," postag=v2ppsa---",1
"18036","lemma=ποιέω"," postag=v2pria---",1
"18037","lemma=ποιέω"," postag=v2saia---",2
"18038","lemma=ποιέω"," postag=v2saim---",1
"18039","lemma=ποιέω"," postag=v2sama---",5
"18040","lemma=ποιέω"," postag=v2sasa---",3
"18041","lemma=ποιέω"," postag=v2sfia---",2
"18042","lemma=ποιέω"," postag=v2sfoa---",1
"18043","lemma=ποιέω"," postag=v2spia---",10
"18044","lemma=ποιέω"," postag=v2spie---",2
"18045","lemma=ποιέω"," postag=v2spma---",6
"18046","lemma=ποιέω"," postag=v2spme---",2
"18047","lemma=ποιέω"," postag=v2spsa---",1
"18048","lemma=ποιέω"," postag=v3paia---",35
"18049","lemma=ποιέω"," postag=v3paim---",31
"18050","lemma=ποιέω"," postag=v3paoa---",2
"18051","lemma=ποιέω"," postag=v3pasa---",2
"18052","lemma=ποιέω"," postag=v3pasm---",2
"18053","lemma=ποιέω"," postag=v3pfia---",1
"18054","lemma=ποιέω"," postag=v3pfim---",3
"18055","lemma=ποιέω"," postag=v3piia---",9
"18056","lemma=ποιέω"," postag=v3piie---",22
"18057","lemma=ποιέω"," postag=v3plie---",2
"18058","lemma=ποιέω"," postag=v3ppia---",9
"18059","lemma=ποιέω"," postag=v3ppie---",7
"18060","lemma=ποιέω"," postag=v3ppsa---",1
"18061","lemma=ποιέω"," postag=v3ppse---",2
"18062","lemma=ποιέω"," postag=v3pria---",3
"18063","lemma=ποιέω"," postag=v3prie---",1
"18064","lemma=ποιέω"," postag=v3saia---",87
"18065","lemma=ποιέω"," postag=v3saim---",27
"18066","lemma=ποιέω"," postag=v3saoa---",4
"18067","lemma=ποιέω"," postag=v3saom---",1
"18068","lemma=ποιέω"," postag=v3sasa---",4
"18069","lemma=ποιέω"," postag=v3sasm---",4
"18070","lemma=ποιέω"," postag=v3sfia---",1
"18071","lemma=ποιέω"," postag=v3sfim---",1
"18072","lemma=ποιέω"," postag=v3siia---",34
"18073","lemma=ποιέω"," postag=v3siie---",27
"18074","lemma=ποιέω"," postag=v3slia---",1
"18075","lemma=ποιέω"," postag=v3slie---",2
"18076","lemma=ποιέω"," postag=v3spia---",21
"18077","lemma=ποιέω"," postag=v3spie---",10
"18078","lemma=ποιέω"," postag=v3spma---",1
"18079","lemma=ποιέω"," postag=v3spoa---",1
"18080","lemma=ποιέω"," postag=v3spsa---",3
"18081","lemma=ποιέω"," postag=v3sria---",6
"18082","lemma=ποιέω"," postag=v3srie---",6
"18083","lemma=ποιέω"," postag=v3sroa---",1
"18084","lemma=ποιόω"," postag=v-pppama-",2
"18085","lemma=ποιόω"," postag=v-pppamg-",1
"18086","lemma=ποιόω"," postag=v-pppamn-",1
"18087","lemma=ποιόω"," postag=v-pppefn-",2
"18088","lemma=ποιόω"," postag=v-pppema-",3
"18089","lemma=ποιόω"," postag=v-pppemn-",2
"18090","lemma=ποιόω"," postag=v-sppafg-",1
"18091","lemma=ποιόω"," postag=v-sppafn-",1
"18092","lemma=ποιόω"," postag=v-sppamd-",1
"18093","lemma=ποιόω"," postag=v-sppamn-",1
"18094","lemma=ποιόω"," postag=v-sppema-",2
"18095","lemma=ποιόω"," postag=v-sppemn-",8
"18096","lemma=ποιόω"," postag=v-sppena-",1
"18097","lemma=ποιόω"," postag=v1ppie---",1
"18098","lemma=ποιόω"," postag=v1siie---",1
"18099","lemma=ποιόω"," postag=v1spia---",1
"18100","lemma=ποιόω"," postag=v3piia---",2
"18101","lemma=ποιόω"," postag=v3piie---",9
"18102","lemma=ποιόω"," postag=v3ppia---",1
"18103","lemma=ποιόω"," postag=v3ppie---",3
"18104","lemma=ποιόω"," postag=v3sasa---",2
"18105","lemma=ποιόω"," postag=v3spia---",1
"18106","lemma=ποικίλλω"," postag=v-sapamn-",1
"18107","lemma=ποικίλλω"," postag=v1srie---",2
"18108","lemma=ποικίλλω"," postag=v2spia---",1
"18109","lemma=ποικίλλω"," postag=v3piia---",1
"18110","lemma=ποικίλλω"," postag=v3siia---",1
"18111","lemma=πτοέω"," postag=v--rne---",1
"18112","lemma=πτοέω"," postag=v-prpemn-",1
"18113","lemma=πτοέω"," postag=v-sappmg-",1
"18114","lemma=πτοέω"," postag=v-sppemn-",1
"18115","lemma=πτοέω"," postag=v-srpefn-",1
"18116","lemma=πτοέω"," postag=v-srpemn-",1
"18117","lemma=πτοέω"," postag=v3paip---",1
"18118","lemma=πτοέω"," postag=v3prie---",1
"18119","lemma=πτοέω"," postag=v3srie---",1
"18120","lemma=πταίω"," postag=v-papamn-",1
"18121","lemma=πταίω"," postag=v-pppamd-",1
"18122","lemma=πταίω"," postag=v-prpamn-",3
"18123","lemma=πταίω"," postag=v-sapamg-",1
"18124","lemma=πταίω"," postag=v-sapamn-",1
"18125","lemma=πταίω"," postag=v3spia---",1
"18126","lemma=πταίρω"," postag=v3saia---",1
"18127","lemma=πτήσσω"," postag=v-sapamn-",2
"18128","lemma=πτήσσω"," postag=v3paia---",1
"18129","lemma=πτήσσω"," postag=v3paoa---",1
"18130","lemma=πτήσσω"," postag=v3saia---",2
"18131","lemma=πτερύσσομαι"," postag=v3siie---",1
"18132","lemma=πτερόω"," postag=v-pppann-",1
"18133","lemma=πτερόω"," postag=v-prpafn-",1
"18134","lemma=πτερόω"," postag=v-sapamn-",1
"18135","lemma=πτερόω"," postag=v3spie---",1
"18136","lemma=πτωχεύω"," postag=v--pna---",1
"18137","lemma=πτωχεύω"," postag=v-sfpamn-",1
"18138","lemma=πτωχεύω"," postag=v1spia---",1
"18139","lemma=πτωχεύω"," postag=v3siia---",1
"18140","lemma=πτωχεύω"," postag=v3spsa---",1
"18141","lemma=πτωσκάζω"," postag=v--pna---",1
"18142","lemma=πτύω"," postag=v--ana---",1
"18143","lemma=πτύω"," postag=v--pna---",1
"18144","lemma=πτύω"," postag=v-sapamn-",2
"18145","lemma=πτύω"," postag=v-sppama-",1
"18146","lemma=πτύσσω"," postag=v-sapafn-",4
"18147","lemma=πτύσσω"," postag=v3piie---",1
"18148","lemma=πτώσσω"," postag=v--pna---",2
"18149","lemma=πτώσσω"," postag=v-pppafn-",1
"18150","lemma=πτώσσω"," postag=v-pppama-",1
"18151","lemma=πτώσσω"," postag=v-sppamn-",1
"18152","lemma=πτώσσω"," postag=v1ppoa---",1
"18153","lemma=πτώσσω"," postag=v2spia---",1
"18154","lemma=πτώσσω"," postag=v2spsa---",1
"18155","lemma=πτώσσω"," postag=v3piia---",1
"18156","lemma=πτώσσω"," postag=v3ppia---",1
"18157","lemma=παίζω"," postag=v--pna---",5
"18158","lemma=παίζω"," postag=v-pppafa-",1
"18159","lemma=παίζω"," postag=v-pppama-",2
"18160","lemma=παίζω"," postag=v-pppamg-",1
"18161","lemma=παίζω"," postag=v-pppamn-",4
"18162","lemma=παίζω"," postag=v-sppafa-",1
"18163","lemma=παίζω"," postag=v-sppafd-",1
"18164","lemma=παίζω"," postag=v-sppafg-",1
"18165","lemma=παίζω"," postag=v-sppamn-",4
"18166","lemma=παίζω"," postag=v1piia---",1
"18167","lemma=παίζω"," postag=v2pama---",1
"18168","lemma=παίζω"," postag=v2spma---",1
"18169","lemma=παίζω"," postag=v3piia---",1
"18170","lemma=παίζω"," postag=v3ppia---",1
"18171","lemma=παίζω"," postag=v3siia---",3
"18172","lemma=παίω"," postag=v-papamn-",1
"18173","lemma=παίω"," postag=v-sapafn-",1
"18174","lemma=παίω"," postag=v-sapamn-",3
"18175","lemma=παίω"," postag=v-sappmn-",1
"18176","lemma=παίω"," postag=v-sppamn-",1
"18177","lemma=παίω"," postag=v1saia---",1
